,title,subtitle,productType,productSubType,color,url,imageUrl,currentPrice,discountPercentage,initialPrice
850,Nike Motiva,Men's Walking Shoes,FOOTWEAR,,Yellow,https://www.nike.com/t/motiva-mens-walking-shoes-nPmqDJ/DV1237-700,https://static.nike.com/a/images/t_default/9494fcc3-107e-49c3-8ec3-4f0c8d1fb255/NIKE+MOTIVA.png,110,0,110
851,Nike Motiva,Men's Walking Shoes,FOOTWEAR,,Green,https://www.nike.com/t/motiva-mens-walking-shoes-nPmqDJ/DV1237-300,https://static.nike.com/a/images/t_default/864b7796-768d-4cf5-ba16-a4696be17d6a/NIKE+MOTIVA.png,110,0,110
852,Nike Air Max Plus Drift,Men's Shoes,FOOTWEAR,,Black,https://www.nike.com/t/air-max-plus-drift-mens-shoes-2Whgpp/FD4290-010,https://static.nike.com/a/images/t_default/47fa7cc0-ef2b-4431-b8b4-d44fdab39e72/AIR+MAX+PLUS+DRIFT.png,119.97,35,185
853,Nike Air Max Plus Drift,Men's Shoes,FOOTWEAR,,Black,https://www.nike.com/t/air-max-plus-drift-mens-shoes-2Whgpp/FD4290-003,https://static.nike.com/a/images/t_default/198e37ad-6f8f-4fe4-b888-1bd0c32ee2d9/AIR+MAX+PLUS+DRIFT.png,107.97,41,185
854,Nike Air Max Plus Drift,Men's Shoes,FOOTWEAR,,Blue,https://www.nike.com/t/air-max-plus-drift-mens-shoes-2Whgpp/FD4290-400,https://static.nike.com/a/images/t_default/c28d5e6a-10f7-4b43-a71c-14a52eb9fd7c/AIR+MAX+PLUS+DRIFT.png,119.97,35,185
855,Nike Air Max Plus Drift,Men's Shoes,FOOTWEAR,,White,https://www.nike.com/t/air-max-plus-drift-mens-shoes-2Whgpp/FD4290-101,https://static.nike.com/a/images/t_default/c8f4e62a-c5e3-4134-bda9-e188023e0e47/AIR+MAX+PLUS+DRIFT.png,119.97,35,185
856,Nike Air Max Plus Drift,Men's Shoes,FOOTWEAR,,Grey,https://www.nike.com/t/air-max-plus-drift-mens-shoes-2Whgpp/FD4290-008,https://static.nike.com/a/images/t_default/6c945ec3-7a94-418b-b495-178ae5b95ef6/AIR+MAX+PLUS+DRIFT.png,119.97,35,185
857,Nike Air Max Plus Drift,Men's Shoes,FOOTWEAR,,Grey,https://www.nike.com/t/air-max-plus-drift-mens-shoes-2Whgpp/FD4290-009,https://static.nike.com/a/images/t_default/8a46f6e2-95d8-4000-9378-d1c4ce64ef52/AIR+MAX+PLUS+DRIFT.png,119.97,35,185
858,Nike Air Max Plus Drift,Men's Shoes,FOOTWEAR,,Grey,https://www.nike.com/t/air-max-plus-drift-mens-shoes-2Whgpp/FD4290-004,https://static.nike.com/a/images/t_default/6ca23f73-976a-47c0-86f9-a6a7ab527130/AIR+MAX+PLUS+DRIFT.png,119.97,35,185
859,Nike Air Max Plus Drift,Men's Shoes,FOOTWEAR,,Grey,https://www.nike.com/t/air-max-plus-drift-mens-shoes-2Whgpp/FD4290-002,https://static.nike.com/a/images/t_default/5f4f502b-dee6-46b3-beba-0ea0118ca3f5/AIR+MAX+PLUS+DRIFT.png,119.97,35,185
860,Nike Air Max Plus Drift,Men's Shoes,FOOTWEAR,,Grey,https://www.nike.com/t/air-max-plus-drift-mens-shoes-2Whgpp/FD4290-007,https://static.nike.com/a/images/t_default/43e45c5c-5f1e-4632-8e8b-adc96b470a91/AIR+MAX+PLUS+DRIFT.png,119.97,35,185
861,Nike Air Max Plus Drift,Men's Shoes,FOOTWEAR,,Blue,https://www.nike.com/t/air-max-plus-drift-mens-shoes-2Whgpp/FD4290-401,https://static.nike.com/a/images/t_default/a9e1f57a-5910-4088-8de4-326c07cd0173/AIR+MAX+PLUS+DRIFT.png,119.97,35,185
862,Nike Air Max Plus Drift,Men's Shoes,FOOTWEAR,,Black,https://www.nike.com/t/air-max-plus-drift-mens-shoes-2Whgpp/HF0785-001,https://static.nike.com/a/images/t_default/e94db489-0651-4f85-bc85-6584b7e1260d/AIR+MAX+PLUS+DRIFT.png,185,0,185
863,Nike Air Max Plus Drift,Men's Shoes,FOOTWEAR,,Black,https://www.nike.com/t/air-max-plus-drift-mens-shoes-2Whgpp/FD4290-011,https://static.nike.com/a/images/t_default/76c35221-2f97-4878-ada3-9b214a2575b6/AIR+MAX+PLUS+DRIFT.png,185,0,185
864,Nike Air Max Plus Drift,Men's Winterized Shoes,FOOTWEAR,,Brown,https://www.nike.com/t/air-max-plus-drift-mens-winterized-shoes-2Whgpp/FZ3041-200,https://static.nike.com/a/images/t_default/28e99ca4-19b8-47a3-b0a3-33d12a6740ad/AIR+MAX+PLUS+DRIFT.png,185,0,185
865,Nike Air Max Plus Drift,Men's Shoes,FOOTWEAR,,White,https://www.nike.com/t/air-max-plus-drift-mens-shoes-2Whgpp/FD4290-102,https://static.nike.com/a/images/t_default/9b7e7737-5bb6-4195-a982-a885633441eb/AIR+MAX+PLUS+DRIFT.png,185,0,185
866,Nike Vapor Edge Elite 360 2,Men's Football Cleats,FOOTWEAR,,White,https://www.nike.com/t/vapor-edge-elite-360-2-mens-football-cleats-LdsghK/DA5457-101,https://static.nike.com/a/images/t_default/d1b68939-f6f6-40d9-bdf8-ee9eb55ed0ac/NIKE+VAPOR+EDGE+ELITE+360+2.png,178.97,14,210
867,Nike Vapor Edge Elite 360 2,Men's Football Cleats,FOOTWEAR,,Black,https://www.nike.com/t/vapor-edge-elite-360-2-mens-football-cleats-LdsghK/DA5457-001,https://static.nike.com/a/images/t_default/bf876b94-2f27-449d-8b8f-4b60b02aa632/NIKE+VAPOR+EDGE+ELITE+360+2.png,139.97,33,210
868,Nike Vapor Edge Elite 360 2,Men's Football Cleats,FOOTWEAR,,Red,https://www.nike.com/t/vapor-edge-elite-360-2-mens-football-cleats-LdsghK/DA5457-600,https://static.nike.com/a/images/t_default/55d9139c-1713-42c8-ba35-d648b1920929/NIKE+VAPOR+EDGE+ELITE+360+2.png,139.97,33,210
869,Nike Vapor Edge Elite 360 2,Men's Football Cleats,FOOTWEAR,,Blue,https://www.nike.com/t/vapor-edge-elite-360-2-mens-football-cleats-LdsghK/DA5457-400,https://static.nike.com/a/images/t_default/738935a3-d4da-4e0e-8cb9-348c52c88077/NIKE+VAPOR+EDGE+ELITE+360+2.png,139.97,33,210
870,Nike Vapor Edge Elite 360 2,Men's Football Cleats,FOOTWEAR,,Grey,https://www.nike.com/t/vapor-edge-elite-360-2-mens-football-cleats-LdsghK/DA5457-003,https://static.nike.com/a/images/t_default/0f046044-3999-45de-ba86-5c34b7d7df49/NIKE+VAPOR+EDGE+ELITE+360+2.png,139.97,33,210
871,"Nike GP Challenge 1 ""Naomi Osaka"" Premium",Women's Hard Court Tennis Shoes,FOOTWEAR,,Black,https://www.nike.com/t/gp-challenge-1-naomi-osaka-premium-womens-hard-court-tennis-shoes-CxMqn0/FN4772-001,https://static.nike.com/a/images/t_default/1d1747db-c1a1-431d-b342-19599952f348/W+ZM+GP+CHALLENGE+1+OS+HC+PRM.png,127.97,24,170
872,Nike G.T. Cut Academy,Basketball Shoes,FOOTWEAR,,Black,https://www.nike.com/t/gt-cut-academy-basketball-shoes-HWCFvAob/FB2599-003,https://static.nike.com/a/images/t_default/65643d81-eb3b-4475-80e3-46bae0306864/AIR+ZOOM+G.T.+CUT+ACADEMY.png,79.97,15,95
873,Nike G.T. Cut Academy,Basketball Shoes,FOOTWEAR,,White,https://www.nike.com/t/gt-cut-academy-basketball-shoes-HWCFvAob/FB2599-100,https://static.nike.com/a/images/t_default/1e38b858-c8a0-471d-8e09-274c111518f4/AIR+ZOOM+G.T.+CUT+ACADEMY.png,79.97,15,95
874,Nike G.T. Cut Academy,Basketball Shoes,FOOTWEAR,,White,https://www.nike.com/t/gt-cut-academy-basketball-shoes-HWCFvAob/FB2599-104,https://static.nike.com/a/images/t_default/a95780a3-0521-4f07-ab9e-008bab878c66/AIR+ZOOM+G.T.+CUT+ACADEMY.png,79.97,15,95
875,Nike G.T. Cut Academy,Basketball Shoes,FOOTWEAR,,Green,https://www.nike.com/t/gt-cut-academy-basketball-shoes-HWCFvAob/FB2599-300,https://static.nike.com/a/images/t_default/e8e7e291-f2b5-449d-99db-a9fa46eb5d47/AIR+ZOOM+G.T.+CUT+ACADEMY.png,74.97,21,95
876,Nike G.T. Cut Academy,Basketball Shoes,FOOTWEAR,,Yellow,https://www.nike.com/t/gt-cut-academy-basketball-shoes-HWCFvAob/FB2599-700,https://static.nike.com/a/images/t_default/09ede651-3ca0-4a04-a1c7-a9baf7727688/AIR+ZOOM+G.T.+CUT+ACADEMY.png,79.97,15,95
877,Nike G.T. Cut Academy,Basketball Shoes,FOOTWEAR,,Blue,https://www.nike.com/t/gt-cut-academy-basketball-shoes-HWCFvAob/FV1298-401,https://static.nike.com/a/images/t_default/d2e1d71f-cc0c-4b85-bee2-7cc03797ebaa/AIR+ZM+G.T.+CUT+ACADEMY+TB.png,84.97,10,95
878,Nike G.T. Cut Academy,Basketball Shoes,FOOTWEAR,,Black,https://www.nike.com/t/gt-cut-academy-basketball-shoes-HWCFvAob/FB2599-001,https://static.nike.com/a/images/t_default/520b8f90-92c9-4620-a712-f9779ecd4366/AIR+ZOOM+G.T.+CUT+ACADEMY.png,74.97,21,95
879,Nike G.T. Cut Academy,Basketball Shoes,FOOTWEAR,,Red,https://www.nike.com/t/gt-cut-academy-basketball-shoes-HWCFvAob/FV1298-600,https://static.nike.com/a/images/t_default/c0d3fd5a-fd88-4fa4-9eed-0848b1805399/AIR+ZM+G.T.+CUT+ACADEMY+TB.png,79.97,15,95
880,Nike G.T. Cut Academy,Basketball Shoes,FOOTWEAR,,Blue,https://www.nike.com/t/gt-cut-academy-basketball-shoes-HWCFvAob/FV1298-400,https://static.nike.com/a/images/t_default/4823ee6a-44db-4312-9635-5e4dff8bc87e/AIR+ZM+G.T.+CUT+ACADEMY+TB.png,79.97,15,95
881,Nike G.T. Cut Academy,Basketball Shoes,FOOTWEAR,,Grey,https://www.nike.com/t/gt-cut-academy-basketball-shoes-HWCFvAob/FB2599-006,https://static.nike.com/a/images/t_default/3eb7ca75-8238-4322-9223-a54303b0f888/AIR+ZOOM+G.T.+CUT+ACADEMY.png,79.97,15,95
882,Nike G.T. Cut Academy,Basketball Shoes,FOOTWEAR,,Grey,https://www.nike.com/t/gt-cut-academy-basketball-shoes-HWCFvAob/FB2599-004,https://static.nike.com/a/images/t_default/ab3adf70-f044-4ce9-8147-df12a69d93f6/AIR+ZOOM+G.T.+CUT+ACADEMY.png,79.97,15,95
883,Nike G.T. Cut Academy,Basketball Shoes,FOOTWEAR,,Purple,https://www.nike.com/t/gt-cut-academy-basketball-shoes-HWCFvAob/FV1298-500,https://static.nike.com/a/images/t_default/1c9da7ba-7da2-439d-b4cb-b396a9a64118/AIR+ZM+G.T.+CUT+ACADEMY+TB.png,95,0,95
884,Nike G.T. Cut Academy,Basketball Shoes,FOOTWEAR,,White,https://www.nike.com/t/gt-cut-academy-basketball-shoes-HWCFvAob/HM9424-100,https://static.nike.com/a/images/t_default/747cb41b-b3b1-4f91-8802-eb1efdb01f9c/W+AIR+ZOOM+G.T.+CUT+ACADEMY.png,95,0,95
885,Nike G.T. Cut Academy,Basketball Shoes,FOOTWEAR,,Pink,https://www.nike.com/t/gt-cut-academy-basketball-shoes-HWCFvAob/FB2599-600,https://static.nike.com/a/images/t_default/860085a5-6f36-4bae-9ca3-ea01a1cc34db/AIR+ZOOM+G.T.+CUT+ACADEMY.png,95,0,95
886,Nike G.T. Cut Academy,Basketball Shoes,FOOTWEAR,,Black,https://www.nike.com/t/gt-cut-academy-basketball-shoes-HWCFvAob/FB2599-008,https://static.nike.com/a/images/t_default/30713f75-3559-4d17-a9e8-065ab61fa4ca/AIR+ZOOM+G.T.+CUT+ACADEMY.png,95,0,95
887,Nike React Infinity 3,Men's Road Running Shoes,FOOTWEAR,,White,https://www.nike.com/t/react-infinity-3-mens-road-running-shoes-X4PKW0/DH5392-101,https://static.nike.com/a/images/t_default/a2603958-ed97-4f3f-b9f6-55c7626b7f74/NIKE+REACT+INFINITY+RUN+FK+3.png,112.97,29,160
888,Nike React Infinity 3,Men's Road Running Shoes,FOOTWEAR,,Black,https://www.nike.com/t/react-infinity-3-mens-road-running-shoes-X4PKW0/DH5392-005,https://static.nike.com/a/images/t_default/17bef034-3a34-4db7-bb5c-90488d936e07/NIKE+REACT+INFINITY+RUN+FK+3.png,127.97,20,160
889,Nike React Infinity 3,Men's Road Running Shoes,FOOTWEAR,,White,https://www.nike.com/t/react-infinity-3-mens-road-running-shoes-X4PKW0/DH5392-102,https://static.nike.com/a/images/t_default/0c87c4bb-899f-4880-8c92-085351fde0f0/NIKE+REACT+INFINITY+RUN+FK+3.png,127.97,20,160
890,Nike React Infinity Run Flyknit 3,Men's Road Running Shoes,FOOTWEAR,,White,https://www.nike.com/t/react-infinity-run-flyknit-3-mens-road-running-shoes-X4PKW0/FJ3994-100,https://static.nike.com/a/images/t_default/45544e10-1e4c-437d-8340-dc4e9a9fbead/REACT+INFINITY+RUN+FK+3.png,112.97,29,160
891,"Zion 3 ""Z-3D""",Basketball Shoes,FOOTWEAR,,Grey,https://www.nike.com/t/zion-3-z-3d-basketball-shoes-CghHWs/FZ1318-060,"https://static.nike.com/a/images/t_default/u_126ab356-44d8-4a06-89b4-fcdcc8df0245,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/0131b69f-e7bd-44c5-9aea-aca92fc45952/JORDAN+ZION+3+NRG.png",82.97,44,150
892,Air Jordan 9 G NRG,Golf Shoes,FOOTWEAR,,White,https://www.nike.com/t/air-jordan-9-g-nrg-golf-shoes-Jg0CfR/FN6931-100,"https://static.nike.com/a/images/t_default/u_126ab356-44d8-4a06-89b4-fcdcc8df0245,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/d1156170-6260-4fe1-be1c-7b44e96c6a5f/AIR+JORDAN+9+G+NRG+U24.png",184.97,19,230
893,Air Jordan 9 G NRG,Golf Shoes,FOOTWEAR,,Brown,https://www.nike.com/t/air-jordan-9-g-nrg-golf-shoes-Jg0CfR/FN6929-200,"https://static.nike.com/a/images/t_default/u_126ab356-44d8-4a06-89b4-fcdcc8df0245,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/5ef17a08-37d2-4b4e-a9d6-5bcd4d5703b0/AIR+JORDAN+9+G+NRG+M24.png",172.97,24,230
894,Air Jordan 9 G,Golf Shoes,FOOTWEAR,,White,https://www.nike.com/t/air-jordan-9-g-golf-shoes-Jg0CfR/FJ5934-100,"https://static.nike.com/a/images/t_default/u_126ab356-44d8-4a06-89b4-fcdcc8df0245,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/9f0b914f-0394-41dc-8ef5-d2bd4a519c43/AIR+JORDAN+9+G.png",204.97,10,230
895,Air Jordan 9 G,Golf Shoes,FOOTWEAR,,Black,https://www.nike.com/t/air-jordan-9-g-golf-shoes-Jg0CfR/FN6930-001,"https://static.nike.com/a/images/t_default/u_126ab356-44d8-4a06-89b4-fcdcc8df0245,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/0a1efd39-b04b-4e32-93c6-292797095240/AIR+JORDAN+9+G+NRG+P24.png",195.97,14,230
896,Air Jordan 9 G,Golf Shoes,FOOTWEAR,,Grey,https://www.nike.com/t/air-jordan-9-g-golf-shoes-Jg0CfR/FJ5934-001,"https://static.nike.com/a/images/t_default/u_126ab356-44d8-4a06-89b4-fcdcc8df0245,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/e97dde71-d2e5-439f-95a8-da0d76a70f03/AIR+JORDAN+9+G.png",172.97,24,230
897,Air Jordan 9 G,Golf Shoes,FOOTWEAR,,White,https://www.nike.com/t/air-jordan-9-g-golf-shoes-Jg0CfR/FJ5934-101,"https://static.nike.com/a/images/t_default/u_126ab356-44d8-4a06-89b4-fcdcc8df0245,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/0f9f04a1-0022-4336-b881-6f926f4e43dd/AIR+JORDAN+9+G.png",195.97,14,230
898,Air Jordan 9 NRG,Golf Shoes,FOOTWEAR,,White,https://www.nike.com/t/air-jordan-9-nrg-golf-shoes-Jg0CfR/HM8373-100,"https://static.nike.com/a/images/t_default/u_126ab356-44d8-4a06-89b4-fcdcc8df0245,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/2ddffbb2-29e9-4da6-b0da-7c49155a5510/AIR+JORDAN+9+G+QS.png",230,0,230
899,"Nike SFB Field 2 8"" Leather",Tactical Boots,FOOTWEAR,,Brown,https://www.nike.com/t/sfb-field-2-8-leather-tactical-boots-HdQlt9/AQ1202-900,https://static.nike.com/a/images/t_default/jylwyzahsorvmbs8k9t9/NIKE+SFB+FIELD+2+8%27%27+LEATHER.png,129.97,25,175
900,Nike G.T. Cut 2,Men's Basketball Shoes,FOOTWEAR,,Black,https://www.nike.com/t/gt-cut-2-mens-basketball-shoes-Zvx1tj/DJ6015-001,https://static.nike.com/a/images/t_default/d3b12208-9b8a-4f9e-b873-91c2ae0db8c5/NIKE+AIR+ZOOM+G.T.+CUT+2.png,117.97,30,170
901,Nike G.T. Cut 2,Men's Basketball Shoes,FOOTWEAR,,Grey,https://www.nike.com/t/gt-cut-2-mens-basketball-shoes-Zvx1tj/DJ6015-008,https://static.nike.com/a/images/t_default/464f48a2-bde1-4264-aa7f-67cc60975ece/NIKE+AIR+ZOOM+G.T.+CUT+2.png,99.97,41,170
902,Nike G.T. Cut 2 GTE,Basketball Shoes,FOOTWEAR,,Black,https://www.nike.com/t/gt-cut-2-gte-basketball-shoes-Zvx1tj/FV4145-001,https://static.nike.com/a/images/t_default/ba1a381e-8c01-423d-8467-a12cb34b735d/NIKE+AIR+ZOOM+G.T.+CUT+2+GTE.png,122.97,31,180
903,Nike G.T. Cut 2,Men's Basketball Shoes,FOOTWEAR,,Grey,https://www.nike.com/t/gt-cut-2-mens-basketball-shoes-Zvx1tj/FJ8915-001,https://static.nike.com/a/images/t_default/5e633cbc-b783-4da4-8ee2-4b77a62909a0/NIKE+AIR+ZOOM+G.T.+CUT+2+TB.png,144.97,14,170
904,Nike Lunar Roam Premium,Men's Shoes,FOOTWEAR,,Pink,https://www.nike.com/t/lunar-roam-premium-mens-shoes-tG5Tgj/HF4314-699,https://static.nike.com/a/images/t_default/4ef55241-9fc3-485d-859c-d3d9c8191991/NIKE+LUNAR+ROAM+PRM.png,104.97,34,160
905,Nike Lunar Roam,Men's Shoes,FOOTWEAR,,Black,https://www.nike.com/t/lunar-roam-mens-shoes-tG5Tgj/HJ8999-001,https://static.nike.com/a/images/t_default/8a650128-e142-49db-9ce0-cdffa094ea3a/NIKE+LUNAR+ROAM.png,119.97,20,150
906,Nike Lunar Roam,Men's Shoes,FOOTWEAR,,Grey,https://www.nike.com/t/lunar-roam-mens-shoes-tG5Tgj/HM0713-002,https://static.nike.com/a/images/t_default/e6c2f3fc-872c-490d-bd60-c2e9b596a7f2/NIKE+LUNAR+ROAM.png,109.97,26,150
907,Nike Lunar Roam,Men's Shoes,FOOTWEAR,,White,https://www.nike.com/t/lunar-roam-mens-shoes-tG5Tgj/HF4901-100,https://static.nike.com/a/images/t_default/01ee0b9e-d38b-413b-9d58-39d8ae3d6b0a/NIKE+LUNAR+ROAM.png,150,0,150
908,Nike Lunar Roam,Men's Shoes,FOOTWEAR,,Brown,https://www.nike.com/t/lunar-roam-mens-shoes-tG5Tgj/DV2440-201,https://static.nike.com/a/images/t_default/792d8ac6-3bc7-4a20-9feb-2ea31ed6e2b5/NIKE+LUNAR+ROAM.png,150,0,150
909,Nike Lunar Roam,Men's Shoes,FOOTWEAR,,Orange,https://www.nike.com/t/lunar-roam-mens-shoes-tG5Tgj/HJ9145-809,https://static.nike.com/a/images/t_default/ea6c6961-c263-45a5-a46e-e87c038bdeb9/NIKE+LUNAR+ROAM.png,150,0,150
910,Nike Lunar Roam,Men's Shoes,FOOTWEAR,,Grey,https://www.nike.com/t/lunar-roam-mens-shoes-tG5Tgj/DV2440-002,https://static.nike.com/a/images/t_default/4bfe5b6f-2fb5-49a3-bb94-b261526e82a8/NIKE+LUNAR+ROAM.png,150,0,150
911,Nike Lunar Roam,Men's Shoes,FOOTWEAR,,White,https://www.nike.com/t/lunar-roam-mens-shoes-tG5Tgj/DV2440-100,https://static.nike.com/a/images/t_default/bd3db888-05ec-4ebf-b1b4-259f88928509/NIKE+LUNAR+ROAM.png,150,0,150
912,Nike Lunar Roam,Men's Shoes,FOOTWEAR,,Grey,https://www.nike.com/t/lunar-roam-mens-shoes-tG5Tgj/HV0812-011,https://static.nike.com/a/images/t_default/afd423a9-08e2-4bea-a3e4-812f6b3a2c1b/NIKE+LUNAR+ROAM.png,150,0,150
913,Nike Lunar Roam,Men's Shoes,FOOTWEAR,,White,https://www.nike.com/t/lunar-roam-mens-shoes-tG5Tgj/DV2440-101,https://static.nike.com/a/images/t_default/c86e64b9-74fe-4d37-91df-d57220401d95/NIKE+LUNAR+ROAM.png,150,0,150
914,Nike Lunar Roam,Men's Shoes,FOOTWEAR,,Grey,https://www.nike.com/t/lunar-roam-mens-shoes-tG5Tgj/DV2440-202,https://static.nike.com/a/images/t_default/1b314b58-10ae-4e46-9a6c-66c42fb014d4/NIKE+LUNAR+ROAM.png,150,0,150
915,Nike Lunar Roam,Men's Shoes,FOOTWEAR,,Black,https://www.nike.com/t/lunar-roam-mens-shoes-tG5Tgj/HM0713-003,https://static.nike.com/a/images/t_default/2b0a7fc8-b149-408b-b0b7-80a7d5bf3ec8/NIKE+LUNAR+ROAM.png,150,0,150
916,Nike Lunar Roam,Men's Shoes,FOOTWEAR,,Green,https://www.nike.com/t/lunar-roam-mens-shoes-tG5Tgj/DV2440-004,https://static.nike.com/a/images/t_default/bb4b1f2d-4694-4c1f-8b05-36a7b335f6a7/NIKE+LUNAR+ROAM.png,150,0,150
917,Nike Lunar Roam,Men's Shoes,FOOTWEAR,,White,https://www.nike.com/t/lunar-roam-mens-shoes-tG5Tgj/DV2440-102,https://static.nike.com/a/images/t_default/112a66ac-244d-4abd-bf3d-19e50a7efe33/NIKE+LUNAR+ROAM.png,150,0,150
918,Jordan 2/3,Men's Shoes,FOOTWEAR,,White,https://www.nike.com/t/jordan-2-3-mens-shoes-rSwGJD/FD0383-161,"https://static.nike.com/a/images/t_default/u_126ab356-44d8-4a06-89b4-fcdcc8df0245,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/f19e09cb-cd23-44b3-8b29-8a5ae326979f/JORDAN+2%2F3.png",120.97,24,160
919,Jordan 2/3,Men's Shoes,FOOTWEAR,,White,https://www.nike.com/t/jordan-2-3-mens-shoes-rSwGJD/FD0383-100,"https://static.nike.com/a/images/t_default/u_126ab356-44d8-4a06-89b4-fcdcc8df0245,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/81d2ee71-14d6-4756-acaa-c9547e55b783/JORDAN+2%2F3.png",120.97,24,160
920,Jordan 2/3,Men's Shoes,FOOTWEAR,,White,https://www.nike.com/t/jordan-2-3-mens-shoes-rSwGJD/FD0383-101,"https://static.nike.com/a/images/t_default/u_126ab356-44d8-4a06-89b4-fcdcc8df0245,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/c7cd9ede-669a-414a-840e-339faa1ba140/JORDAN+2%2F3.png",104.97,34,160
921,Nike Structure 25,Men's Road Running Shoes (Extra Wide),FOOTWEAR,,Black,https://www.nike.com/t/structure-25-mens-road-running-shoes-extra-wide-BTNKXc/DZ3488-002,https://static.nike.com/a/images/t_default/572580b1-9635-417c-91c1-22d70aa1c839/AIR+ZOOM+STRUCTURE+25+WIDE.png,98.97,29,140
922,Nike Air Humara,Men's Shoes,FOOTWEAR,,Blue,https://www.nike.com/t/air-humara-mens-shoes-nHgBTk/FJ7098-400,https://static.nike.com/a/images/t_default/7bfc37ec-f6b6-429e-b300-a466c78807ce/NIKE+AIR+HUMARA+QS.png,104.97,34,160
923,Nike Air Humara,Men's Shoes,FOOTWEAR,,Black,https://www.nike.com/t/air-humara-mens-shoes-nHgBTk/FJ7098-002,https://static.nike.com/a/images/t_default/eeaba64e-cff4-402b-8dde-f6242b4d79f7/NIKE+AIR+HUMARA+QS.png,104.97,34,160
924,Nike Air Humara,Men's Shoes,FOOTWEAR,,Brown,https://www.nike.com/t/air-humara-mens-shoes-nHgBTk/FJ7098-700,https://static.nike.com/a/images/t_default/91167e5e-48ff-42a9-bf25-023a7571dd84/NIKE+AIR+HUMARA+QS.png,88.97,44,160
925,Nike Air Humara,Men's Shoes,FOOTWEAR,,Green,https://www.nike.com/t/air-humara-mens-shoes-nHgBTk/FJ7108-300,https://static.nike.com/a/images/t_default/2742ad60-1a0f-4618-9bac-505193dcf4ca/NIKE+AIR+HUMARA.png,102.97,39,170
926,Nike Air Humara,Men's Shoes,FOOTWEAR,,Brown,https://www.nike.com/t/air-humara-mens-shoes-nHgBTk/FJ7098-701,https://static.nike.com/a/images/t_default/ae357c17-cdce-47fb-9b4a-28d3e1fdef8b/NIKE+AIR+HUMARA+QS.png,104.97,34,160
927,Nike Air Humara,Men's Shoes,FOOTWEAR,,Green,https://www.nike.com/t/air-humara-mens-shoes-nHgBTk/FJ7098-301,https://static.nike.com/a/images/t_default/8cd2fd7c-f969-44ff-bc75-3c32d865e614/NIKE+AIR+HUMARA+QS.png,120.97,24,160
928,Nike Vapor Edge Speed 360 2,Men's Football Cleats,FOOTWEAR,,White,https://www.nike.com/t/vapor-edge-speed-360-2-mens-football-cleats-6zNTX9/FQ4045-102,https://static.nike.com/a/images/t_default/91701b33-910a-439a-93df-83439bc5ee6b/NIKE+VAPOR+EDGE+SPEED+360+2.png,94.97,13,110
929,Nike Vapor Edge Speed 360 2,Men's Football Cleats,FOOTWEAR,,White,https://www.nike.com/t/vapor-edge-speed-360-2-mens-football-cleats-6zNTX9/FQ4045-103,https://static.nike.com/a/images/t_default/44111810-a971-4f04-9d30-3dce5d8b59ac/NIKE+VAPOR+EDGE+SPEED+360+2.png,94.97,13,110
930,Nike Vapor Edge Speed 360 2,Men's Football Cleats,FOOTWEAR,,White,https://www.nike.com/t/vapor-edge-speed-360-2-mens-football-cleats-6zNTX9/FQ4045-104,https://static.nike.com/a/images/t_default/905aa1c9-e61f-4345-8814-4294849e2c39/NIKE+VAPOR+EDGE+SPEED+360+2.png,94.97,13,110
931,Nike Vapor Edge Speed 360 2,Men's Football Cleats,FOOTWEAR,,White,https://www.nike.com/t/vapor-edge-speed-360-2-mens-football-cleats-6zNTX9/FQ4045-100,https://static.nike.com/a/images/t_default/e6d795b6-aa63-4c31-bfd3-c3c8a0ebf75d/NIKE+VAPOR+EDGE+SPEED+360+2.png,94.97,13,110
932,Nike Vapor Edge Speed 360 2,Men's Football Cleats,FOOTWEAR,,White,https://www.nike.com/t/vapor-edge-speed-360-2-mens-football-cleats-6zNTX9/FQ4045-105,https://static.nike.com/a/images/t_default/9a63d222-9612-4b2f-ad9c-e4e3df44da35/NIKE+VAPOR+EDGE+SPEED+360+2.png,94.97,13,110
933,Nike Vapor Edge Speed 360 2,Men's Football Cleats,FOOTWEAR,,White,https://www.nike.com/t/vapor-edge-speed-360-2-mens-football-cleats-6zNTX9/FQ4045-101,https://static.nike.com/a/images/t_default/d4dbf467-3cab-4aa0-8aa1-674181ee84a3/NIKE+VAPOR+EDGE+SPEED+360+2.png,94.97,13,110
934,Nike G.T. Hustle 2,Women's Basketball Shoes,FOOTWEAR,,Grey,https://www.nike.com/t/gt-hustle-2-womens-basketball-shoes-LXNxnV/HF1570-001,https://static.nike.com/a/images/t_default/9bd26e90-fa94-493f-9ea3-d409eeffb9c1/W+AIR+ZOOM+G.T.+HUSTLE+2.png,127.97,24,170
